text,label
cDNA ak 04,pert
lymphoma_5783_ADR,pert
med2d_1,pert
chip number: 12;	transfection plate: 3B;	target gene: YY1;	kd level: 0.66;	rin: 9.6;	transfection date: 2012-03-26,pert
Cerebellum_transgenic nuclear localization signal Htt exon1 142Q S46_3 months_replicate 3,pert
retina_DBA_543L_8mo_rep1,pert
CD34+ cells from imanitib-treated patients;	Keywords = CD34+;	Keywords = bone marrow;	Keywords = Imatinib;	Lot batch = 3001955,pert
T146 U133p2,pert
PKBa-/- MEF time 2 replicate 1,pert
cell type: Peripheral blood leukocytes;	strain: DBA/2,ctrl
Normal mucosa 20,ctrl
"Acute Myeloid Leukemia, sample 62",pert
striatum SNCA knockout 6 month replicate 3,ctrl
IM46_control,ctrl
from spontaneous tumor in RB p53 null,ctrl
D_Ctrl_1,ctrl
mef2a_2,pert
Sample name: 413R,pert
HeLa SCY1-like 1 knock down 1,pert
14-week-old WT liver_464WT,ctrl
"MCF7/BUS, 30 pM E2, 48 hours, biological replication 5",pert
disease state: Control;	cell type: Fresh Bronchial Epithelial Cells;	gender: male;	age: 23.9589,ctrl
cell line: GIST882;	agent: Imatinib;	dose: 1μM;	replicate: Rep3,pert
umbilical cord_bpd: 5B,pert
Individual_4368_PP_sample,pert
NPC18,pert
"C57BL/10 TA, replicate 1",ctrl
Tendon_lesional_rep12,pert
Run1.a10a.000608jd.2.SkMNor924.CEL-IS stimulate,pert
tissue: leukocytes from whole blood;	genotype: control subject;	age: 26;	gender: male,ctrl
"Wild type used for MAT1A 8 month, replicate 4",ctrl
Gene expression data mus musculus liver tissue;	PBS_4_null,pert
"Gender: female, Age: 37 years, Tissue: normal vulva,",ctrl
suppressed induction of AICD,ctrl
MO32_12,ctrl
"Autoimmune pancreatic islets before cyclophosphamide treatment, rep 4",ctrl
Pool 3 Acute stage,ctrl
HF0670_U133P2,pert
LT 434 +/T after nicotine-induced seizures,pert
DMN-NF1Hippo20d-1bAv2-s2,pert
BS2011051057,pert
Human.AZ.CTRL.ECRB,ctrl
293TsiLL-1,pert
Biopsy_149L,pert
P2C Progranulin-hippocampus,pert
PBMCs from Crohn's Disease subject;	Subject Disease : Crohn's Disease;	Subject Age : 39;	Subject Race : CAUCASIAN;	Subject Gender : MALE,pert
age: 54;	gender: M;	disease state: hepatocellular carcinoma (HCC);	tissue: tumor,pert
chip number: 11;	transfection plate: 4;	target gene: IRF7;	kd level: 0.7;	rin: 9.4;	transfection date: 2011-10-17,pert
"ID: MLL_00266;	cell type: PBMC;	disease state: Multilineage dysplasia, acute myeloid leukemia, biallelic",pert
"amnion mesenchymal cells, 1h interleukin-1-beta, biological rep3",pert
"To export to gene expression data based on unique gene, we used Sample Gene Profile option of Illumina BeadStudio software.",pert
Sample name: 374L,pert
disease state: healthy control;	tissue: epidermis;	age: 46;	gender: female;	treatment: untreated;	time: control,ctrl
A2780-(2),ctrl
"cochlea at P7, wt, biological rep 3",ctrl
Ad infected murine liver-MO30k-(667)-6 hpi,pert
"breast tumor epithelium,19",pert
"a time series of ConA injections was administered and  20 mg/kg ConA was injected through the mouse caudal vein at one of 4 time points (0 hr, 1 hr, 3 hr, 6 hr),here is  hepatic gene expression at ""0 hr"" (rep3)",ctrl
cell line: rtTA-Dmrt5;	differentiation: 7 days;	treatment: +Dox,pert
Normal Cervix N10,ctrl
cell type: B-cell;	cell line: Pfeiffer DLBCL,ctrl
microdissected breast cancer cells from case 651,pert
ve_M63B,pert
Wild type_liver _1,ctrl
V5-P385,pert
age: 12 weeks postnatal;	tissue: cerebellum;	genotype/variation: Pink1 knockout,pert
reduction mammoplasty patient 309,ctrl
treatment: vitamin C;	cell type: MEF;	strain: ICR;	transfection: pMX-Oct4 and pMX-jhdm1b(jmjc) retrovirus,pert
Liver GPR120KO ND #718,pert
Normal-N_LJ_6,ctrl
"ShamC-21, biological rep 3",ctrl
Sle1a R4,pert
control-noDox-rep2,ctrl
Cell culture. A549 treated by MK886 1,pert
D0-163-14M-WT,ctrl
chip number: 22;	transfection plate: 3B;	target gene: E2F6;	kd level: 0.63;	rin: 9.4;	transfection date: 2012-03-26,pert
JIA PBMC Pre treatment A235_L112,ctrl
Gender:F;	Age:47;	Tissue: Mucosa,pert
wild-type control 3,ctrl
3275-1 E2F WT,pert
HP-22,pert
SZ7,pert
Patient 4 a,pert
Gene expression data from paired samples of carotid atheroma plaque and macroscopically intact tissue;	JLI_79,pert
"HL-60 cell line infected with scrambled control shRNA, biological rep1;	Sample name: HL60_CTRL-1;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_A01_596706.CEL",ctrl
siDsRed HeLa cells replicate 1,ctrl
colon_adenoma_995,pert
"control, subject 8",ctrl
V5-P481,pert
SGug-CLC5-KO-3a-MOE430_2,pert
blood_day0_patient1,pert
PCOS Endometrium Mesenchymal Cell_120.PC11++,pert
Monitor the effect of Hnf1alpha loss in the mouse jejunum epithelium.,pert
"patient: 233;	current medication: Asacol 1.2g Asprin 75mg Amilodipine 10mg;	birth date: 2/2/29;	gender: M;	ethnicity: CAUCASIAN;	symptoms onset date: 1/1/92;	diagnosis date: 1/1/92;	joint problems: FALSE;	uc flare up: FALSE;	family history: FALSE;	aza treated: NO;	aza tolerant: FALSE;	aza at present: FALSE;	procedure date: 2/1/05;	indictation for procedure: ;	ucss: 3;	calprotectin: 0;	esr: 0;	crp: 0;	hb: 0;	wcc: 0;	neutrophils: 0;	albumin: 0;	blood obtained: FALSE;	ibd affected relatives: 0;	igr2096: ;	igr2198: ;	igr2230: ;	octn1: ;	octn2: ;	nod 702: ;	nod 908: ;	dlg5 133a: ;	nod 1007 fs: ;	diagnosis rectum: BOTH;	diagnosis recto sigmoid: BOTH;	diagnosis splen flex: unknown;	diagnosis hep flex: unknown;	diagnosis total: unknown;	last followup date: 2/1/05;	followup rectum: BOTH;	followup recto sigmoid: BOTH;	followup splen flex: unknown;	followup hep flex: unknown;	followup total: unknown;	casenote review date: 3/7/05;	category: DISEASE IN REMISSION;	smoking status: ex;	smoking start date: ;	smoking stop date: 1/1/86;	smoking amount: 15-24;	other illnesses: MI 1986, Prostate cancer 1994;	disease: UC;	run_date: 6-2-01;	anatomic_location: terminal ileum;	inflammation_status: Uninflamed",pert
"Uninfected treated with 1,25D, replicate 1",pert
PDE_21,pert
"Pool of two samples (n=2);;	cells: CD3+ T cells, bone marrow;;	healthy volunteers; gender: one male, one female; age: 58 and 42 years old",ctrl
3880-2 E2F WT,ctrl
RORasg/sg WAT_HFD_rep5,pert
Sample name: 328R,ctrl
shNANOG_2,pert
HF0471_U133P2,pert
cell type: Primary hepatocytes;	donor: 1;	agent: control;	time: 6h;	gender: Male;	age: 63 years old,ctrl
"disease state: Nasopharyngeal carcinoma;	stage: IVB, T3, N3, M0, G4",pert
BCell_lymphoma_marginal_sample3,pert
"whole tissue section of breast cancer.;	Clinical information: Sample.ID=1093;Tumor.type=D;Size=1;Grade=3;Nodes=1/14;ER=Pos;PR=Pos;HER2=Neg ;Age=66;DFS=85;Status=non-recur;	Keywords = breast cancer, tamoxifen, recurrence",ctrl
PBMCs from Ulcerative Colitis subject;	Subject Disease : Ulcerative Colitis;	Subject Age : 53;	Subject Race : CAUCASIAN;	Subject Gender : MALE,pert
Wild type caerulein injected total RNA,pert
KM-final,pert
PBMC from T cell LGL leukemia patient #123 (TLGL123),pert
Gene expression profiles of Lkb1 KO #7 HSCs,pert
"E12.5 fetal liver (FL) cells from GATA-1deltaN mutant  embryos were cultured ex vivo in the presence of Tpo for three days. FL-derived megakaryocytes and their progenitors in the culture were separated by BSA density gradient. Megakaryocyte progenitors (“P” population) were further purified by fluorescence-activated cell sorting (FACS) for cells expressing low levels of CD41. Megakaryocytes (“M” population) were further enriched by CD41 antibody coupled with magnetic beads. Total RNA was isolated from either enriched megakaryocyte or progenitor fractions. ~5-15microgram RNA from each sample was submitted to the Dana Farber Cancer Institute Microarray Core Facility for cDNA and cRNA synthesis, labeling, and hybridization with Affymetrix Mouse Genome 430 2.0 chips according to manufacturer’s instructions. All arrays were normalized and analyzed using the dChip program.;	Keywords = GATA-1;	Keywords = megakaryocyte;	Keywords = mouse model",pert
strain: mixed (C57Bl/6:129Sv) background;	gender: male;	tissue: Liver;	sample number: 207;	genotype/variation: JAK2 KO;	age: 8 weeks,pert
16C-ER-D,ctrl
S4C Sporadic-hippocampus,ctrl
CA2 NoCre Sox17E,ctrl
PBMC_S6,pert
U937_luc_Replicate3,ctrl
"gender: Male;	age: 63;	post-mortem delay: 30h;	ph: 6.5;	disease state: schizophrenic;	tissue: superior temporal cortex (Brodmann Area 22, BA22)",pert
"121, MUSCLE, Before",ctrl
tisue: cleared mammary fat pad;	genotype: Rarb -/-;	age: four weeks,pert
MacularDegen-injured-1cAv2-s2,pert
Patient #57 with NORM,ctrl
COV434 Control [RR1016],ctrl
R1306_U.CEL,ctrl
IDTC 2,pert
"CRT knockout mouse embryonic stem cell, biological rep5",pert
"corresponds to sample UC5 in table 1;	Gene expression data from whole biopsies, primary mucosal tissue",pert
"tissue: kidney;	genotype: Male, Wistar-derived-Liverpool John Moores University rats;	age: 7-9 weeks of age;	treatment: control 72 hr",ctrl
"tissue: lung, lower lobe;	lung source: explant;	phenotype: advanced idiopathic pulmonary fibrosis (IPF);	gender: female;	age: 67",pert
"fibroblast, MFS subject FB1234 rep 3",pert
"Autoimmune pancreatic islets before cyclophosphamide treatment, rep3",ctrl
Normoxic Adeno treated Control N1,ctrl
MCL_IGHV_MUT (02_201),pert
C4med,ctrl
Untreated Melan-Ink4a #2,ctrl
Additional information and characteristics in the referred paper supplement xls table.,pert
Nasal Epithelium Inhalation Formaldehyde 2ppm 6h ID205,pert
Tacrine 2.7mg/kg/day from 5 weeks;	Moclobemide 10mg/kg/day;	Creatine 1%w/v added to wet mash;	;	Lot batch = 5227,pert
SMhu009;	Gene expression data from cultured ovarian cancer cell line.,ctrl
gene expression in CBFbeta shRNA-expressing PPC1 cells,pert
HC-MA2;	Gene expression data from resected liver tumor,ctrl
CuFi cell line treated at DMNQ biological rep2,pert
fresh tissue: splenocytes;	strain: DBA/2,ctrl
mAdb experiment ID: 54822,pert
V5-P131,pert
cell line: H1;	cell type: human embyronic stem cells (hESCs);	treatment: SOX2 shRNA;	time: day 2,pert
ancestral background: European-American (EA);	gender: Female;	subject condition: healthy control;	tissue: Peripheral blood;	surface markers used in facs: CD20-APC;	cell type: CD20 positive B cells,ctrl
"Control 2, biological rep2",ctrl
RV83.10_CHF_day10_Slide60,pert
Gene expression data fromBmpr1a-/- cells in N2B27;	Bmpr1a-/- ESCs,pert
P7 KO2.CEL;	Gene expression data from pre-symptomatic Cstb-/- mouse cerebellum.,pert
c57bl6 female mice were challenged with Substance P 1 micromolar.  Mice were euthanized 24 hours after and bladders removed for cDNA array analysis;	Lot batch = 2/3,pert
"Muscle from WT, biological rep4",ctrl
IMR-32_pCMV-DPP3_48hr_rep 2,pert
C3-3;	Whole genome gene expression data from wild type C57BL/6 mouse embryonic stem cells.,ctrl
"TCF-1 KO CD8 memory T cells, biological rep1",pert
Cervical cancer_CaCx54,pert
lymphocytes_HD_F_56y,pert
Parkinson's disease sample x176,pert
Ishikawa_LowDose_BPA_48h_rep4,pert
KN-sham-5 month-R1,pert
"Creatine-treated, biological rep3",pert
PBMCs from Crohn's Disease subject;	Subject Disease : Crohn's Disease;	Subject Age : 62;	Subject Race : CAUCASIAN;	Subject Gender : FEMALE,pert
T117,pert
2d-sham-72,ctrl
Scd1+/+ on very low fat diet (TD03045 from Harlan Teklad) replicate 3,ctrl
whole tissue section from case 633,pert
S6,pert
1124-02-A,pert
"Gene expression data from NTERA2/D1 cells treated with Vamp7 siRNA, biological replicate 1",pert
disease: psoriasis;	skin: lesional,pert
INSENS 1 4hr,pert
- 6hr time point,pert
strain: C57BL/6;	gender: male;	develpmental stage: embryonic day E15.5;	genotype/variation: Gadd45a-/-;	cell type: mouse embryonic fibroblasts (MEF cells),pert
"human failing LV myocardium, Idiopathic48",pert
9: NORMAL #00-0504,ctrl
cell type: monocyte;	disease state: control participant,ctrl
A202_03_TW51_938_WT_(MOGENE-1_0-ST-V1).CEL,ctrl
"siSCR ES, biological rep1",ctrl
CBA1,ctrl
shSOX2_1,pert
patient: 41027;	sample: tumor,pert
"ARD842, CAIS, F, GOF, 6 x 100nM DHT, 14d",pert
liver sample batch 2,pert
a_NY7,pert
"EGFP KD, replicate B",ctrl
Thoracic mammary glands were collected from three virgin F1 CF-1/FVB LH-overexpressing (transgenic) mice at 16 weeks of age; RNA was pooled before synthesis of cDNA. This and two other distinct transgenic samples were compared to mammary glands from 16 week old wild type mice.,pert
"Wild type used for GNMT 3 month, replicate 1",ctrl
Moderate rep4 (retina),pert
WT_TER119-_rep3,ctrl
Ishikawa_VeryLowDose_BPA_8h_rep4,pert
Cal27_PBS1,ctrl
Untreated Control 12weeks AffyGC RMA rep3,ctrl
HepG2 cells control 2h,ctrl
subject: 40;	disease: CP;	muscle: ST;	gender: M;	age: 10.1;	gmfcs: 2;	popliteal angle: 120,pert
"granulocyte, patient. Mtx rep7",pert
Y HID_B039,ctrl
JIA PBMC Pre treatment A235_L016,ctrl
042209_G8R,ctrl
"SWR/J CHR, Rep2",pert
I_LS_Wk1 in GSE11903 (GSM300799),pert
WT-dox_B,ctrl
PHM-DM-2aUA-s2,pert
HLA risk: Low;	Height: 134.6 cm;	Weight: 30.6 kg;	BMI: 16.7;	Age: 9.27 years;	Gender: Male;	Race: White;	Glucose: 245 mg/dl;	HbA1c: 7.5%,pert
N30068,ctrl
chip number: 23;	transfection plate: 6;	target gene: RAD21;	kd level: 0.87;	rin: 9.6;	transfection date: 2012-03-26,pert
Patient: L;	Time: 2 weeks;	Group: responder;	Condition: lesional,pert
cell type: bone marrow mesenchymal stromal cells (BM-MSCs);	disease state: multiple myeloma;	mm stage: IIIa;	Sex: M;	age: 65,pert
Expression comparison between primary normal human mammary epithelial cell from 50 years old donor and  human breast cancer cell line T47D,pert
"Wild-type retina, biological rep1",ctrl
THRB 15b mutant + T3 replicate 2,pert
tissue: liver;	genotype: ClpP KO;	genetic background: C57BL/6,pert
AML_60,pert
control AU1327303,ctrl
"wt total RNA LSK, rep 3",ctrl
monolayer chondrocytes from OA donor 2,pert
"AD_TC, biological rep6",pert
4936551011_G,pert
patient: 51091;	sample: normal,ctrl
mouse jejunum_hnf1alphamutant_rep2,pert
12 h-apra-2 nM;HT-29;colorectal adenocarcinoma;apratoxi;24727,pert
"Cervical cancer cell line, C4-I",pert
treatment: before Rituximab (control),ctrl
"KSR1 Alone, Replicate 2",ctrl
"HME-CC, 12h, sham B",ctrl
"lung rna from wt mice, 3 days after mock infection, replicate C",ctrl
MxlCre_KLF5KO 2,pert
Bronchial Epithelial Cells MMA biological 1774K,pert
WT_MEF_un.1,ctrl
Bronchial Epithelial Cells SA biological 1623P,pert
CT-receptor-KO osteoclasts untreated 2,ctrl
pediatric AML GP7,pert
MDS patient 78,pert
NZM15_media_control_30hrs_rep1,ctrl
"cell type: Primary chondrocytes;	genotype: Wt;	antibody: Ago2 antibody;	genetic background: 129sv/C57 mixed background, backcrossed to C57B6 twice, C57B6 dominant;	antibody manufacturer: Wako biochemicals;	antibody catalog #: 292-67301;	antibody lot #: PEK486",ctrl
DOV13+(3),pert
KO-control-3,pert
cell line: OVCAR-10;	cell type: ovarian cancer cell line;	treatment: none;	batch: 3,ctrl
strain/background: mix of 129Sv and C57BL/6;	genotype: conditional keratinocyte-specific ADAM17 knockout;	tissue: back skin;	age: 10 days,pert
I-c852T;	Gene expression data from human colorectal cancer sample.,pert
HEK293 transiently pIRES2-EGFP-transfected 2,ctrl
Muscle-5 month-Myc heterozygous-technical replicate 2,pert
sample: #21;	subject: PD case #5;	brain: T-72;	age: 81;	sex: Male;	region: Dorsal motor nucleus of the vagus,pert
treatment: DMSO;	time: Day10;	cell line: Colo-205;	tissue: Colon cancer cell line;	array id: 9259561012,ctrl
Uninjured Control - Epicenter Rep3,ctrl
S-IIP(UIP)2_Cy3,pert
pre-treatment expression profiles of a 52 year-old patient with clinical diagnosis of dermatomyositis,pert
azacitidine treated 48h;	3230_H1299_1uM-Aza_1.CHP;	H1299 1A;	3230_H1299_1uM-Aza_1.CEL,pert
KU_23T,pert
V5-P408,ctrl
Pax3 WT E14.5 palatal shelves 2,ctrl
"MAT1A_NT1;	Gene expression data from MAT1A knockout at 15 month, peritumoral tissue.",pert
BTBR+tf/J Vehicle liver sample batch 2,ctrl
individual: patient2;	disease state: Systemic lupus erythematosous (SLE);	tissue: blood;	cell type: Sorted B cell,pert
"Crohn 03, CD03",pert
male;	CABG patient atrial tissue;	baseline before CABG surgery,ctrl
wildtype HUES6 2,ctrl
HC-WT-23A,ctrl
136A,ctrl
race: hispanic;	age (years): 47;	stage: IB;	grade: 1;	histology: endometrioid,pert
Sample name: siCON_3_minus,ctrl
erStress_twins_AA_1743twin2_DMSO_4h,ctrl
WT-smoke-high-5 month+1d-R2,ctrl
pMX-Oct4 vitamin C Oct4Vc+_1,pert
tissue: skin;	individual: Patient P10;	condition: ANL;	eczema severity: SCORAD: 0,pert
Frontal_Cerebrocortex_Deltamethrin_1mg/kg_6hr_rep8,pert
"GNMT knockout at 8 month age, biological replicate 3",pert
disease state: Multiple sclerosis;	cell type: CD4+T;	twin: P,pert
U2-OS cells were stably transfected with low levels of ERbeta1-530. This sample represents EtOH treated cells and was used as a control for a time-course experiment,ctrl
PCOS Endometrium Mesenchymal Cell_106.PC07++,pert
3 h-control (EtOH);HT-29;colorectal adenocarcinoma;Etha;24714,ctrl
3500-1,pert
"Embryonic cerebral cortex, Trnp1 knockdown, biological replicate 1",pert
cell line: prostate cancer cell line PC-3;	telomere status: Long;	exogenous htert: present,pert
cerebellum_WT_0d_rep2,ctrl
"treatment with MeOPP, replicate 3",pert
knockdown: TNFa-OMe siRNA-B;	amplification date: 09/06/22;	hybridization date: 09/06/29;	colon length (mm): 6.2;	colon weight (mg): 177;	colon ratio (mg/mm): 2.855;	myeloperoxidase activity (u/mg): 0.217;	tissue: colon;	treatment: 5% DSS,pert
"RNF40 siRNA - Undifferentiated, rep1",pert
Psoriatic arthritis PsA 9,pert
healthy myeloid cells 4,ctrl
background strain: mixed (C57BL6/6J and 129);	genotype: Dmrt1 flox/flox with no Cre;	gender: male;	tissue: testis;	age: postnatal day 28 (P28),ctrl
SOCS3 Cre plus B,pert
Kidney_saline ip_mouse #062,ctrl
Cultured TM cells-A,ctrl
The Identification of gene expression changes in human embryonic fibroblast cells depleted of SUZ12. Sample C,pert
Cultured HTM cells-C,ctrl
Experimental replicate control 18 of 25,ctrl
"Cell type: neuronal, age:45, gender:male, diagnostic group: schizophrenia, PMI:35h",pert
"Oral Squamous cell Epithelium Tissue-Tumor;	Patient Code:OSCC-13;	Primary Site:Floor of Mouth;	Age:54;	Sex:M;	TNM:;	;	Abbreviation:TNM,Tumor-node-metastasis",pert
NANOG shRNA knockdown day 1.,pert
This is a study of the change in gene expression in mouse kidney after feeding control or low phosphate diet to normal or Hyp mice for 5 days.  RNA from 3 mice were pooled for each microarray.;	Keywords = mouse;	Keywords = kidney;	Keywords = low phosphate diet;	Keywords = Hyp;	Keywords = Phex;	Keywords = X-linked hypophosphatemia,ctrl
NSC12,pert
Sox3 null Sample 2,pert
BAL_43_A0B0,ctrl
Untreated Control 4weeks AffyGC RMA rep3,ctrl
Subject 1 / lung subsegment instillated by LPS,pert
Gene expression data from HEK cells expressing WT TRPM7 channel;	WT tet1,ctrl
TAC 6,pert
tissue type: gastrointestinal stromal tumor;	gender: Female;	kit expression: HIGH;	genome/variation: no mutation detected,ctrl
cell type: induced pluripotent stem cell;	disease state: Down's Syndrome;	cell line: CCL54;	gender: male;	passage: P11;	clone: C18,pert
"Patient 17, Macroscopically intact tissue",ctrl
Sex: male;	Age at operation: 37 years;	Site: thigh;	Size in cm: 7x14x9;	Histological Subtype: myxoid/roundcell liposarcoma;	Responder type: medium;	Grading: G2;	Specimen character: primary tumor;	Previous radiation: no;	Previous chemotherapy: yes,pert
Normal Sample 2,ctrl
Monocytes (98% CD14+) were obtained from Buffy coats by Ficoll gradient centrifugation and magnetic cell separation using anti-CD14-conjugated microbeads (VarioMACS; Miltenyi Biotec),ctrl
A431 PR 2,pert
"healthy breast 4, biological rep. 4",ctrl
HDAC2 KO mice colon rep 1,pert
"mouse aorta cross strain comparison, C3H_T24_NC_01",ctrl
THP1-shGSK3B-Construct1-rep2,pert
sh53BP1-2_1,pert
"Peripheral blood, normal control [N53]",ctrl
BAL_37_A1B1,pert
Sample name: 75L,pert
cell line: Medulloblastoma cell line D425;	protocol: doxycyline inducible shRNA against OTX2;	time: 96 hrs;	time course: 3,pert
6h kin- Cel.07,pert
11-1396,ctrl
"10mg/kg/day PFOA, Rep 1, Block 2, liver (high dose)",pert
H17_S_B2,pert
MSE_N_617,ctrl
WT(Rnh1+/+) -3,ctrl
Ago2-IP RNA Mir140 KO-2,pert
"Biological replicate 4 of 4. Technical Replicate 1 of 2. Peripheral blood leukocytes,  CTX-treated day 1",pert
Cell line expressing inducible wt-GFP-lamin A. Induction: day 5. Replicate A,ctrl
type_of_rx: AF;	pre_or_post_treatment: pre;	response: SD;	er_status: pos;	pgr_status_: pos;	her_2_status: neg;	baseline age (years): 56;	baseline tumor size (cm): 8x7;	patient id (to identify the 2 chips from the same patient): 16281659,ctrl
MacDougald_13_631_ko6.rma,pert
male_alcoholic_212,pert
061HZ: normal control,ctrl
